
 Shelby County, AL Property Tax information

District School Tax, $123400 , x , 0.5160 , = , $636.74 
Regional School Tax, $123400 , x , 0.5150 , = , $635.51 
Municipal Local Purpose Tax, $123400 , x , 0.4390 , = , $541.73 
Property tax, $123400 , x , 2.6050 , = , $3215 

 Essex County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
Bergen Lyons District, $603900 , x , 6.9820 , = , $42164.30 
Bloomfield Avenue, $603900 , x , 32.9520 , = , $198997.13 
Downtown District, $603900 , x , 20.1160 , = , $121480.52 
Ironbound District, $603900 , x , 24.3960 , = , $147327.44 
MT. Prospect District, $603900 , x , 16.5520 , = , $99957.53 
West Ward District, $603900 , x , 5.8200 , = , $35146.98 
Total special taxes, , , , = , $645074 

 Gloucester County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $83900 , x , 0.7070 , = , $593.17 
Library Tax, $83900 , x , 0.0490 , = , $41.11 
County Open Space Tax, $83900 , x , 0.0430 , = , $36.08 
District School Tax, $83900 , x , 1.7000 , = , $1426.30 
Municipal Local Purpose Tax, $83900 , x , 1.0440 , = , $875.92 
Property tax, $83900 , x , 3.5430 , = , $2973 

 Hudson County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $104200 , x , 1.5610 , = , $1626.56 
County Open Space Tax, $104200 , x , 0.0020 , = , $2.08 
District School Tax, $104200 , x , 5.0500 , = , $5262.10 
Municipal Local Purpose Tax, $104200 , x , 3.7470 , = , $3904.37 
Municipal Library Tax, $104200 , x , 0.1300 , = , $135.46 
Property tax, $104200 , x , 10.4900 , = , $10931 

 Hunterdon County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $490200 , x , 0.3290 , = , $1612.76 
Library Tax, $490200 , x , 0.0330 , = , $161.77 
County Open Space Tax, $490200 , x , 0.0320 , = , $156.86 
District School Tax, $490200 , x , 1.2350 , = , $6053.97 
Regional School Tax, $490200 , x , 0.6280 , = , $3078.46 
Municipal Local Purpose Tax, $490200 , x , 0.3060 , = , $1500.01 
Municipal Open Space Tax, $490200 , x , 0.0080 , = , $39.22 
Property tax, $490200 , x , 2.5710 , = , $12603 

 Mercer County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $277400 , x , 0.6150 , = , $1706.01 
Library Tax, $277400 , x , 0.0620 , = , $171.99 
County Open Space Tax, $277400 , x , 0.0270 , = , $74.90 
District School Tax, $277400 , x , 1.5710 , = , $4357.95 
Municipal Local Purpose Tax, $277400 , x , 0.5970 , = , $1656.08 
Municipal Open Space Tax, $277400 , x , 0.0300 , = , $83.22 
Property tax, $277400 , x , 2.9020 , = , $8050 

 Middlesex County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $1104700 , x , 0.3590 , = , $3965.87 
Library Tax, $1104700 , x , 0.0400 , = , $441.88 
Health Service Tax, $1104700 , x , 0.0180 , = , $198.85 
County Open Space Tax, $1104700 , x , 0.0130 , = , $143.61 
District School Tax, $1104700 , x , 0.2150 , = , $2375.11 
Municipal Local Purpose Tax, $1104700 , x , 0.2310 , = , $2551.86 
Property tax, $1104700 , x , 0.8760 , = , $9677 

 Monmouth County, NJ Property Tax information

 Tax description , Taxable value , , Tax rate , , Tax amount 
F01 Fire District, $419600 , x , 0.0780 , = , $327.29 
F02 Fire District, $419600 , x , 0.0570 , = , $239.17 
F03 Fire District, $419600 , x , 0.0530 , = , $222.39 
Total special taxes, , , , = , $789 

 Morris County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $313800 , x , 0.2650 , = , $831.57 
County Open Space Tax, $313800 , x , 0.0080 , = , $25.10 
District School Tax, $313800 , x , 0.9620 , = , $3018.76 
Municipal Local Purpose Tax, $313800 , x , 0.6290 , = , $1973.80 
Municipal Open Space Tax, $313800 , x , 0.0100 , = , $31.38 
Municipal Library Tax, $313800 , x , 0.0340 , = , $106.69 
Property tax, $313800 , x , 1.9080 , = , $5987 

 Ocean County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $2551800 , x , 0.3600 , = , $9186.48 
Library Tax, $2551800 , x , 0.0400 , = , $1020.72 
Health Service Tax, $2551800 , x , 0.0180 , = , $459.32 
County Open Space Tax, $2551800 , x , 0.0130 , = , $331.73 
District School Tax, $2551800 , x , 0.0050 , = , $127.59 
Municipal Local Purpose Tax, $2551800 , x , 0.2760 , = , $7042.97 
Property tax, $2551800 , x , 0.7120 , = , $18169 

 Passaic County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $4255700 , x , 1.3230 , = , $56302.91 
County Open Space Tax, $4255700 , x , 0.0200 , = , $851.14 
District School Tax, $4255700 , x , 2.5360 , = , $107924.55 
Municipal Local Purpose Tax, $4255700 , x , 1.5490 , = , $65920.79 
Municipal Library Tax, $4255700 , x , 0.0650 , = , $2766.20 
Base tax, $4255700 , x , 5.4930 , = , $233766 

 Salem County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $164000 , x , 1.2500 , = , $2050.00 
County Open Space Tax, $164000 , x , 0.0210 , = , $34.44 
District School Tax, $164000 , x , 1.5370 , = , $2520.68 
Municipal Local Purpose Tax, $164000 , x , 0.2860 , = , $469.04 
Municipal Open Space Tax, $164000 , x , 0.0050 , = , $8.20 
Property tax, $164000 , x , 3.0990 , = , $5082 

 Somerset County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $304500 , x , 0.3200 , = , $974.40 
County Open Space Tax, $304500 , x , 0.0310 , = , $94.39 
District School Tax, $304500 , x , 0.7080 , = , $2155.86 
Municipal Local Purpose Tax, $304500 , x , 0.2760 , = , $840.42 
Municipal Open Space Tax, $304500 , x , 0.0150 , = , $45.67 
Municipal Library Tax, $304500 , x , 0.0330 , = , $100.48 
Property tax, $304500 , x , 1.3830 , = , $4211 

 Sussex County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $226800 , x , 0.5990 , = , $1358.53 
Library Tax, $226800 , x , 0.0430 , = , $97.52 
County Open Space Tax, $226800 , x , 0.0030 , = , $6.80 
Regional School Tax, $226800 , x , 2.0320 , = , $4608.58 
Municipal Local Purpose Tax, $226800 , x , 1.0550 , = , $2392.74 
Municipal Open Space Tax, $226800 , x , 0.0050 , = , $11.34 
Property tax, $226800 , x , 3.7370 , = , $8476 

 Union County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $357400 , x , 0.9370 , = , $3348.84 
County Open Space Tax, $357400 , x , 0.0280 , = , $100.07 
District School Tax, $357400 , x , 2.4210 , = , $8652.65 
Municipal Local Purpose Tax, $357400 , x , 0.7490 , = , $2676.93 
Municipal Library Tax, $357400 , x , 0.0630 , = , $225.16 
Property tax, $357400 , x , 4.1980 , = , $15004 

 Warren County, NJ Property Tax information

 Tax description , Total market value , , Tax rate , , Tax amount 
County Tax, $300800 , x , 0.7390 , = , $2222.91 
Library Tax, $300800 , x , 0.0600 , = , $180.48 
County Open Space Tax, $300800 , x , 0.0290 , = , $87.23 
Regional School Tax, $300800 , x , 1.9650 , = , $5910.72 
Municipal Local Purpose Tax, $300800 , x , 0.5790 , = , $1741.63 
Property tax, $300800 , x , 3.3720 , = , $10143 

 Bernalillo County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Univ of New Mexico H, $194589 , x , 6.4000 , = , $1245.37 
Albuquerque Pub SCH, $194589 , x , 10.5880 , = , $2060.31 
State of New Mexico, $194589 , x , 1.3600 , = , $264.64 
County of Bernalillo, $194589 , x , 8.5820 , = , $1669.96 
Albuq. Flood Control, $194589 , x , 0.8490 , = , $165.21 
CNM, $194589 , x , 3.8220 , = , $743.72 
City of Albuquerque, $194589 , x , 1.0000 , = , $194.59 
MRG Conservancy Dist, $194589 , x , 5.0690 , = , $986.37 
Base tax, $194589 , x , 37.6700 , = , $7330 

 Los Alamos County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $177460 , x , 24.5320 , = , $4353 

 Sandoval County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $84980 , x , 25.0330 , = , $2127 

 Santa Fe County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
City-in (Res), $244669 , x , 24.0310 , = , $5879.65 
Property tax (estimated), $244669 , x , 24.0310 , = , $5880 

 Valencia County, NM Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Belen Consolidated Schools, $25239 , x , 0.2660 , = , $6.71 
County Debt, $25239 , x , 0.7040 , = , $17.77 
Unm Valencia / BLDG Levy, $25239 , x , 0.8500 , = , $21.45 
State Board of Finance - St, $25239 , x , 1.3600 , = , $34.33 
Unm Valencia Branch, $25239 , x , 1.9870 , = , $50.15 
Belen Consolidated Schools, $25239 , x , 2.0000 , = , $50.48 
County Operational Res, $25239 , x , 7.1390 , = , $180.18 
Belen Consolidated Schools, $25239 , x , 7.6110 , = , $192.09 
Base tax (estimated), $25239 , x , 21.9170 , = , $553 

 Albany County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $125000 , x , 23.1600 , = , $2895 

 Allegany County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $101064 , x , 44.7100 , = , $4519 

 Cattaraugus County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Cattaraugus County, $41455 , x , 12.1200 , = , $502.43 
Town of Yorkshire, $41455 , x , 4.5000 , = , $186.55 
Yorkshire-Pioneer School District, $41455 , x , 13.0000 , = , $538.91 
Property tax, $41455 , x , 29.6200 , = , $1228 

 Cayuga County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $96848 , x , 40.3400 , = , $3907 

 Dutchess County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Dutchess County, $196900 , x , 3.3900 , = , $667.49 
Town of Wappinger, $196900 , x , 3.0000 , = , $590.70 
Wappingers School District, $196900 , x , 17.8100 , = , $3506.79 
Property tax, $196900 , x , 24.2000 , = , $4765 

 Erie County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $230800 , x , 33.8200 , = , $7806 

 Fulton County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Fulton County, $115000 , x , 8.5300 , = , $980.95 
Town of Bleecker, $115000 , x , 3.6200 , = , $416.30 
Gloversville School District, $115000 , x , 22.0400 , = , $2534.60 
Property tax, $115000 , x , 34.1900 , = , $3932 

 Genesee County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $91263 , x , 36.5700 , = , $3337 

 Livingston County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Livingston County, $143100 , x , 7.8100 , = , $1117.61 
Town of MT. Morris, $143100 , x , 5.2300 , = , $748.41 
Mount Morris School District, $143100 , x , 26.1700 , = , $3744.93 
Property tax, $143100 , x , 39.2100 , = , $5611 

 Madison County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $194118 , x , 32.6600 , = , $6340 

 Monroe County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Monroe County, $220900 , x , 9.2100 , = , $2034.49 
Town of Pittsford, $220900 , x , 3.6400 , = , $804.08 
Village of Pittsford, $220900 , x , 4.0000 , = , $883.60 
Pittsford School District, $220900 , x , 25.7800 , = , $5694.80 
Property tax, $220900 , x , 42.6300 , = , $9417 

 Montgomery County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $166667 , x , 33.3800 , = , $5563 

 Niagara County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Niagara County, $381600 , x , 7.6800 , = , $2930.69 
Town of Porter, $381600 , x , 2.5900 , = , $988.34 
Lewiston-Porter School District, $381600 , x , 15.9300 , = , $6078.89 
Property tax, $381600 , x , 26.2000 , = , $9998 

 Onondaga County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $89500 , x , 48.0900 , = , $4304 

 Ontario County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $223000 , x , 28.5600 , = , $6369 

 Orange County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $272300 , x , 37.8000 , = , $10293 

 Orleans County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $133300 , x , 28.6100 , = , $3814 

 Oswego County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $31798 , x , 33.1100 , = , $1053 

 Putnam County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $437000 , x , 37.7100 , = , $16479 

 Rensselaer County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $139013 , x , 33.8800 , = , $4710 

 Rockland County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Rockland County, $23900 , x , 3.4300 , = , $81.98 
Town of Clarkstown, $23900 , x , 7.9400 , = , $189.77 
Village of Upper Nyack, $23900 , x , 4.3500 , = , $103.97 
Nyack School District, $23900 , x , 21.2700 , = , $508.35 
Property tax, $23900 , x , 36.9900 , = , $884 

 Saratoga County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $137000 , x , 24.2500 , = , $3322 

 Schenectady County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $50336 , x , 30.3700 , = , $1529 

 Schoharie County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $77100 , x , 37.5700 , = , $2897 

 Sullivan County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Sullivan County, $167797 , x , 8.2600 , = , $1386.00 
Town of Mamakating, $167797 , x , 4.6100 , = , $773.54 
Ellenville School District, $167797 , x , 21.6700 , = , $3636.16 
Property tax, $167797 , x , 34.5400 , = , $5796 

 Ulster County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $201579 , x , 36.3900 , = , $7335 

 Warren County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Warren County, $764000 , x , 3.9000 , = , $2979.60 
Town of Lake George, $764000 , x , 2.0700 , = , $1581.48 
Village of Lake George, $764000 , x , 5.7200 , = , $4370.08 
Lake George School District, $764000 , x , 6.6200 , = , $5057.68 
Property tax, $764000 , x , 18.3100 , = , $13989 

 Washington County, NY Property Tax information

 Tax description , Full value , , Tax rate , , Tax amount 
Washington County, $250700 , x , 6.9900 , = , $1752.39 
Town of Argyle, $250700 , x , 4.9300 , = , $1235.95 
Argyle School District, $250700 , x , 14.5300 , = , $3642.67 
Property tax, $250700 , x , 26.4500 , = , $6631 

 Wayne County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $83133 , x , 45.3200 , = , $3768 

 Westchester County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Westchester County, $94015 , x , 27.8187 , = , $2615.37 
Town of Bedford, $94015 , x , 39.4676 , = , $3710.55 
Katonah-Lewisboro Ufsd School District, $94015 , x , 183.1718 , = , $17220.90 
Base tax, $94015 , x , 250.4581 , = , $23547 

 Wyoming County, NY Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $65000 , x , 27.4700 , = , $1786 

 Alamance County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Property tax, $29985 , x , 0.7600 , = , $228 

 Buncombe County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Asheville Local Tax School, $327500 , x , 0.1200% , = , $393.00 
City of Asheville, $327500 , x , 0.4289% , = , $1404.65 
Buncombe County, $327500 , x , 0.5290% , = , $1732.47 
Property tax, $327500 , x , 1.0779% , = , $3530 

 Cabarrus County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Cabarrus County, $281580 , x , 0.7400 , = , $2083.69 
City of Concord, $281580 , x , 0.4800 , = , $1351.58 
Property tax, $281580 , x , 1.2200 , = , $3435 

 Chatham County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Hope, $500196 , x , 0.0785 , = , $392.65 
Chatham County, $500196 , x , 0.6700 , = , $3351.31 
Property tax, $500196 , x , 0.7485 , = , $3744 

 Davidson County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Wallburg, $377020 , x , 0.0500 , = , $188.51 
Wallburg Fire, $377020 , x , 0.1000 , = , $377.02 
County, $377020 , x , 0.5400 , = , $2035.91 
Property tax, $377020 , x , 0.6900 , = , $2601 

 Durham County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Durham, $396519 , x , 0.5317 , = , $2108.29 
Durham County Operating Tax, $396519 , x , 0.6626 , = , $2627.37 
Durham County Capital Tax, $396519 , x , 0.0861 , = , $341.40 
Property tax, $396519 , x , 1.2804 , = , $5077 

 Forsyth County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Forsyth County, $42846700 , x , 0.7435 , = , $318565.21 
Base tax, $42846700 , x , 0.7435 , = , $318565 

 Franklin County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Pilot Fire Re, $71660 , x , 0.0925 , = , $66.29 
Franklin County Tax Re, $71660 , x , 0.8050 , = , $576.86 
Property tax, $71660 , x , 0.8975 , = , $643 

 Gaston County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Base tax, $234700 , x , 5.2000 , = , $12204 

 Guilford County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Greensboro, $917200 , x , 0.6625 , = , $6076.45 
Guilford County, $917200 , x , 0.7305 , = , $6700.15 
Property tax, $917200 , x , 1.3930 , = , $12777 

 Harnett County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Godwin/Falcon Fire, $130180 , x , 0.1000 , = , $130.18 
Averasboro School, $130180 , x , 0.0200 , = , $26.04 
Harnett County, $130180 , x , 0.7500 , = , $976.35 
Base tax, $130180 , x , 0.8700 , = , $1133 

 Iredell County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Iredell County, $592520 , x , 0.5375 , = , $3184.80 
All-County Fire, $592520 , x , 0.0900 , = , $533.27 
Base tax, $592520 , x , 0.6275 , = , $3718 

 Mecklenburg County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Cornelius, $4722700 , x , 0.2220 , = , $10484.39 
County Tax, $4722700 , x , 0.6169 , = , $29134.34 
Property tax, $4722700 , x , 0.8389 , = , $39619 

 Orange County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Orange County, $395700 , x , 0.8679 , = , $3434.28 
Other, $395700 , x , 0.0592 , = , $234.25 
Property tax, $395700 , x , 0.9271 , = , $3669 

 Randolph County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Archdale City, $136590 , x , 0.2900 , = , $396.11 
Trinity School District, $136590 , x , 0.0922 , = , $125.94 
Guilrand Fire District, $136590 , x , 0.1430 , = , $195.32 
Randolph County, $136590 , x , 0.6327 , = , $864.20 
Property tax, $136590 , x , 1.1579 , = , $1582 

 Rowan County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
City of Salisbury, $130679 , x , 0.7196 , = , $940.37 
Rowan County, $130679 , x , 0.6575 , = , $859.21 
Property tax, $130679 , x , 1.3771 , = , $1800 

 Stanly County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Stanly County, $195173 , x , 0.6700 , = , $1307.66 
Fire District, $195173 , x , 0.1000 , = , $195.17 
Property tax, $195173 , x , 0.7700 , = , $1503 

 Transylvania County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Brevard Fire, $1842110 , x , 0.0600 , = , $1105.27 
Transylvania County, $1842110 , x , 0.6360 , = , $11715.82 
Property tax, $1842110 , x , 0.6960 , = , $12821 

 Union County, NC Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Union County, $111200 , x , 0.2163 , = , $240.53 
Approved Bond Tax Fund, $111200 , x , 0.0330 , = , $36.70 
Countywide Fire Tax, $111200 , x , 0.0156 , = , $17.35 
Countywide Ems Tax, $111200 , x , 0.0210 , = , $23.35 
Monroe Schools, $111200 , x , 0.4450 , = , $494.84 
Property tax, $111200 , x , 0.7309 , = , $813 

 Wake County, NC Property Tax information

 Tax description , Assessed value , , Total rate , , Tax amount 
Wake County, $190033 , x , 0.6000 , = , $1140.20 
Fuquay Varina, $190033 , x , 0.3950 , = , $750.63 
Base tax, , , , = , $1891 

 Ashtabula County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $59220 , x , 87.4100 , = , $5176 

 Brown County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $74700 , x , 45.6000 , = , $3406 

 Butler County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $64050 , x , 65.4200 , = , $4190 

 Clermont County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $48550 , x , 122.9100 , = , $5967 

 Columbiana County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $73580 , x , 56.3500 , = , $4146 

 Cuyahoga County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $363720 , x , 128.4300 , = , $46713 

 Delaware County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $139690 , x , 114.6200 , = , $16011 

 Fairfield County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $41290 , x , 91.6000 , = , $3782 

 Franklin County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Franklin County, $144800 , x , 19.1200 , = , $2768.58 
City / Village, $144800 , x , 5.9700 , = , $864.46 
Columbus State, $144800 , x , 0.5200 , = , $75.30 
Library / Other, $144800 , x , 2.0000 , = , $289.60 
School District, $144800 , x , 114.3600 , = , $16559.33 
Base tax, $144800 , x , 141.9700 , = , $20557 

 Geauga County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $56740 , x , 86.2700 , = , $4895 

 Greene County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Greene County, $38030 , x , 14.4500 , = , $549.53 
Township, $38030 , x , 9.8000 , = , $372.69 
School District, $38030 , x , 54.9700 , = , $2090.51 
JVS, $38030 , x , 4.3200 , = , $164.29 
Corporation, $38030 , x , 18.8800 , = , $718.01 
Health, $38030 , x , 0.8000 , = , $30.42 
Property tax, $38030 , x , 103.2200 , = , $3925 

 Hamilton County, OH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Hamilton County, $80055 , x , 21.1400 , = , $1692.37 
School District, $80055 , x , 73.1000 , = , $5852.06 
Hamilton County Park District, $80055 , x , 1.0300 , = , $82.46 
City & Village, $80055 , x , 12.5200 , = , $1002.29 
Library, $80055 , x , 2.0000 , = , $160.11 
Base tax, $80055 , x , 109.7900 , = , $8789 

 Hocking County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $50720 , x , 69.9500 , = , $3548 

 Huron County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Fitchville Twp/New London SD, $54050 , x , 55.1300 , = , $2979.78 
Property tax, $54050 , x , 55.1300 , = , $2980 

 Lake County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $57160 , x , 104.6100 , = , $5980 

 Licking County, OH Property Tax information

 Tax description , Assessed value , , Levy rate , , Tax amount 
Township, $90690 , x , 10.9000 , = , $988.52 
Other, $90690 , x , 1.0000 , = , $90.69 
Licking County, $90690 , x , 9.5000 , = , $861.55 
Vocational School District, $90690 , x , 2.5000 , = , $226.72 
School District, $90690 , x , 34.1000 , = , $3092.53 
Park District, $90690 , x , 0.2500 , = , $22.67 
Base tax, $90690 , x , 58.2500 , = , $5283 

 Lorain County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Lorain County, $38685 , x , 15.5820 , = , $602.80 
Municipality, $38685 , x , 7.0000 , = , $270.80 
School District, $38685 , x , 74.6900 , = , $2889.42 
County Health, $38685 , x , 0.5000 , = , $19.34 
Joint Vocational School, $38685 , x , 2.4500 , = , $94.78 
Base tax, $38685 , x , 100.2220 , = , $3877 

 Madison County, OH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
Madison General Fund, $36590 , x , 3.0000 , = , $109.77 
Veterinary Relief, $36590 , x , 0.5000 , = , $18.30 
Mental Health, $36590 , x , 0.5000 , = , $18.30 
Health Services, $36590 , x , 1.1500 , = , $42.08 
City, $36590 , x , 0.8000 , = , $29.27 
MRDD, $36590 , x , 4.0000 , = , $146.36 
911, $36590 , x , 1.0000 , = , $36.59 
School District, $36590 , x , 37.1600 , = , $1359.68 
Library, $36590 , x , 1.5000 , = , $54.88 
JVS, $36590 , x , 1.6000 , = , $58.54 
Township, $36590 , x , 11.5000 , = , $420.79 
Corporation, $36590 , x , 1.0000 , = , $36.59 
Base tax, $36590 , x , 63.7100 , = , $2331 

 Mahoning County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Youngstown City Youngstown CSD, $7420 , x , 81.7500 , = , $606.59 
Base tax, $7420 , x , 81.7500 , = , $607 

 Marion County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $12750 , x , 61.6700 , = , $786 

 Medina County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $53390 , x , 97.7100 , = , $5217 

 Miami County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $75260 , x , 70.6200 , = , $5315 

 Montgomery County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $9990 , x , 149.6900 , = , $1495 

 Morrow County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $4863750 , x , 65.5500 , = , $318819 

 Perry County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Property tax, $23760 , x , 60.5500 , = , $1439 

 Pickaway County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $12480 , x , 78.8910 , = , $985 

 Portage County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Base tax, $77490 , x , 93.4600 , = , $7242 

 Preble County, OH Property Tax information

 Tax description , Assessed value , , Millage rate , , Tax amount 
Preble County, $49950 , x , 7.9500 , = , $397.10 
School District, $49950 , x , 42.9000 , = , $2142.86 
District Library Rate, $49950 , x , 1.0000 , = , $49.95 
Vocational School District, $49950 , x , 3.9600 , = , $197.80 
Municipality Rate, $49950 , x , 4.6000 , = , $229.77 
Property tax, $49950 , x , 60.4100 , = , $3017 

 Stark County, OH Property Tax information

 Tax description , Assessed value , , Tax rate , , Tax amount 
